matrix,status,group,nnz,num_blocks,mat_fill,gspan,real_i8,null_i8,gain_i8,real_i4,null_i4,gain_i4
VDOL/tumorAntiAngiogenesis_3/tumorAntiAngiogenesis_3.mtx,ok,VDOL,3952,678,0.18215,45.963,0.000471,6e-05,-6.8043,0.015615,9.6e-05,-162.365
VDOL/tumorAntiAngiogenesis_4/tumorAntiAngiogenesis_4.mtx,ok,VDOL,4593,743,0.19318,77.659,0.002229,5.7e-05,-37.8942,0.060204,0.00032,-187.2855
VDOL/tumorAntiAngiogenesis_5/tumorAntiAngiogenesis_5.mtx,ok,VDOL,4690,758,0.19335,62.201,0.001588,0.000864,-0.839,0.025365,0.000215,-116.9214
VDOL/tumorAntiAngiogenesis_6/tumorAntiAngiogenesis_6.mtx,ok,VDOL,4795,739,0.20277,75.971,0.000614,0.000165,-2.722,0.015627,0.000998,-14.6633
VDOL/tumorAntiAngiogenesis_7/tumorAntiAngiogenesis_7.mtx,ok,VDOL,4597,775,0.18536,61.863,0.002235,0.001086,-1.0592,0.060215,0.001065,-55.516
Norris/heart1/heart1.mtx,ok,Norris,1385317,66573,0.65028,37.01,0.019235,0.019628,0.02,0.2095,0.154586,-0.3552
Norris/heart2/heart2.mtx,ok,Norris,680341,29544,0.71963,36.763,0.021535,0.022516,0.0436,0.212531,0.166799,-0.2742
Norris/heart3/heart3.mtx,ok,Norris,680341,29544,0.71963,34.16,0.021458,0.022532,0.0477,0.212416,0.166793,-0.2735
Norris/lung1/lung1.mtx,ok,Norris,7419,1072,0.21627,43.906,0.002099,0.003626,0.4212,0.033018,0.030365,-0.0873
Wang/swang2/swang2.mtx,ok,Wang,20841,9271,0.07025,27.313,0.002827,0.003374,0.1623,0.047769,0.060744,0.2136
Wang/wang1/wang1.mtx,ok,Wang,19093,3865,0.15437,22.646,0.004065,0.005626,0.2775,0.076706,0.090818,0.1554
Wang/wang2/wang2.mtx,ok,Wang,19093,3865,0.15437,22.646,0.004115,0.005606,0.266,0.076209,0.090641,0.1592
YCheng/psse1/psse1.mtx,ok,YCheng,57376,25925,0.06916,69.61,0.001788,0.003403,0.4747,0.01476,0.018846,0.2168
Pothen/sphere3/sphere3.mtx,pattern,Pothen,1794,401,0.13981,0.0,,,,,,
PowerSystem/power197k/power197k.mtx,ok,PowerSystem,805839,179345,0.14041,67.721,0.00416,0.000867,-3.7969,0.063203,0.007216,-7.7586
Precima/analytics/analytics.mtx,ok,Precima,2006126,631935,0.09921,41.101,0.000124,0.000386,0.6775,0.00062,0.000838,0.2606
Priebel/130bit/130bit.mtx,pattern,Priebel,6120,3306,0.05785,0.0,,,,,,
Zitney/extr1b/extr1b.mtx,ok,Zitney,10965,3346,0.10241,49.443,0.000276,0.000448,0.3837,0.003587,0.007648,0.531
Zitney/extr1b/extr1b_A_01.mtx,ok,Zitney,10965,3346,0.10241,49.443,0.000276,0.000448,0.3837,0.003587,0.007648,0.531
Zitney/extr1b/extr1b_A_02.mtx,ok,Zitney,10965,3346,0.10241,49.38,0.0003,0.000471,0.3643,0.003591,0.007484,0.5201
Zitney/extr1b/extr1b_A_03.mtx,ok,Zitney,10965,3346,0.10241,49.371,0.000301,0.00047,0.3601,0.003596,0.007496,0.5203
Zitney/extr1b/extr1b_A_04.mtx,ok,Zitney,10965,3346,0.10241,49.184,0.000295,0.000454,0.35,0.003703,0.007684,0.5182
Zitney/extr1b/extr1b_A_05.mtx,ok,Zitney,10965,3346,0.10241,49.19,0.00029,0.000445,0.349,0.003702,0.00768,0.518
Zitney/extr1b/extr1b_A_06.mtx,ok,Zitney,10966,3346,0.10242,49.19,0.000289,0.000587,0.5086,0.003703,0.007225,0.4875
Zitney/extr1b/extr1b_A_07.mtx,ok,Zitney,11405,3376,0.10557,54.553,0.000501,0.000827,0.3943,0.004053,0.004888,0.1709
Zitney/extr1b/extr1b_A_08.mtx,ok,Zitney,9053,2927,0.09665,45.61,0.001554,0.000606,-1.5648,0.024248,0.004138,-4.8604
Zitney/extr1b/extr1b_A_09.mtx,ok,Zitney,9053,2927,0.09665,45.61,0.001554,0.000606,-1.5648,0.024248,0.004138,-4.8604
Zitney/extr1b/extr1b_A_10.mtx,ok,Zitney,9053,2927,0.09665,45.61,0.001554,0.000606,-1.5648,0.024248,0.004138,-4.8604
Zitney/extr1b/extr1b_A_11.mtx,ok,Zitney,9053,2927,0.09665,45.61,0.001554,0.000606,-1.5648,0.024248,0.004138,-4.8604
Zitney/extr1b/extr1b_A_12.mtx,ok,Zitney,9053,2927,0.09665,45.61,0.001554,0.000606,-1.5648,0.024248,0.004138,-4.8604
Zitney/extr1b/extr1b_A_13.mtx,ok,Zitney,9053,2927,0.09665,45.61,0.001554,0.000606,-1.5648,0.024248,0.004138,-4.8604
Zitney/extr1b/extr1b_A_14.mtx,ok,Zitney,9052,2927,0.09664,45.61,0.001554,0.000634,-1.4515,0.024248,0.003408,-6.1145
Zitney/extr1b/extr1b_A_15.mtx,ok,Zitney,9052,2927,0.09664,45.61,0.001554,0.000634,-1.4515,0.024248,0.003408,-6.1145
Zitney/extr1b/extr1b_A_16.mtx,ok,Zitney,9052,2927,0.09664,45.61,0.001554,0.000634,-1.4515,0.024248,0.003408,-6.1145
Zitney/extr1b/extr1b_A_17.mtx,ok,Zitney,11404,3376,0.10556,53.553,0.000436,0.000611,0.2865,0.003942,0.005758,0.3154
Zitney/extr1b/extr1b_A_18.mtx,ok,Zitney,9052,2927,0.09664,48.253,0.001483,0.000623,-1.3797,0.023906,0.003422,-5.9868
Zitney/extr1b/extr1b_A_19.mtx,ok,Zitney,11404,3376,0.10556,54.954,0.000375,0.000631,0.4054,0.00379,0.00621,0.3897
Zitney/extr1b/extr1b_A_20.mtx,ok,Zitney,9053,2927,0.09665,48.365,0.001484,0.000605,-1.4507,0.023932,0.004123,-4.8046
Zitney/extr1b/extr1b_A_21.mtx,ok,Zitney,11405,3376,0.10557,56.532,0.000456,0.000772,0.4084,0.003929,0.005657,0.3055
Zitney/extr1b/extr1b_A_22.mtx,ok,Zitney,9053,2927,0.09665,48.367,0.001486,0.000608,-1.4448,0.023918,0.004162,-4.7462
Zitney/extr1b/extr1b_A_23.mtx,ok,Zitney,9052,2927,0.09664,48.367,0.001484,0.000622,-1.3846,0.023929,0.003423,-5.9914
Zitney/extr1b/extr1b_A_24.mtx,ok,Zitney,11404,3376,0.10556,55.992,0.000422,0.000667,0.3663,0.003871,0.006055,0.3607
Zitney/extr1b/extr1b_A_25.mtx,ok,Zitney,9053,2927,0.09665,48.388,0.001481,0.000608,-1.4378,0.0239,0.004123,-4.7967
Zitney/extr1b/extr1b_A_26.mtx,ok,Zitney,11405,3376,0.10557,58.67,0.000593,0.000797,0.2557,0.004162,0.003179,-0.3095
Zitney/extr1b/extr1b_A_27.mtx,ok,Zitney,9053,2927,0.09665,49.075,0.001491,0.000608,-1.4508,0.023592,0.004585,-4.1455
Zitney/extr1b/extr1b_A_28.mtx,ok,Zitney,9052,2927,0.09664,48.387,0.001481,0.000624,-1.3731,0.023902,0.00342,-5.9888
Zitney/extr1b/extr1b_A_29.mtx,ok,Zitney,11404,3376,0.10556,58.768,0.000599,0.000314,-0.9085,0.00417,0.003178,-0.3121
Zitney/extr1b/extr1b_A_30.mtx,ok,Zitney,9053,2927,0.09665,48.354,0.001484,0.000608,-1.4418,0.023926,0.004124,-4.801
Zitney/extr1b/extr1b_A_31.mtx,ok,Zitney,11405,3376,0.10557,57.273,0.000506,0.000854,0.4077,0.004012,0.004977,0.1938
Zitney/extr1b/extr1b_A_32.mtx,ok,Zitney,9053,2927,0.09665,48.351,0.001488,0.000608,-1.4456,0.023912,0.004188,-4.7103
Zitney/extr1b/extr1b_A_33.mtx,ok,Zitney,9052,2927,0.09664,48.351,0.001485,0.000624,-1.3805,0.023922,0.003421,-5.9926
Zitney/extr1b/extr1b_A_34.mtx,ok,Zitney,11404,3376,0.10556,56.776,0.000473,0.00051,0.0718,0.003957,0.005459,0.2752
Zitney/extr1b/extr1b_A_35.mtx,ok,Zitney,9053,2927,0.09665,48.296,0.001485,0.00061,-1.4352,0.023902,0.004125,-4.7949
Zitney/extr1b/extr1b_A_36.mtx,ok,Zitney,9053,2927,0.09665,48.296,0.001486,0.00061,-1.4357,0.023902,0.004125,-4.7949
Zitney/extr1b/extr1b_A_37.mtx,ok,Zitney,11405,3376,0.10557,56.715,0.000474,0.000704,0.3274,0.003955,0.005434,0.2722
Zitney/extr1b/extr1b_A_38.mtx,ok,Zitney,9053,2927,0.09665,48.977,0.001495,0.000611,-1.4481,0.023595,0.004587,-4.1438
Zitney/extr1b/extr1b_A_39.mtx,ok,Zitney,9052,2927,0.09664,48.289,0.001485,0.000625,-1.3762,0.023906,0.003419,-5.9921
Zitney/extr1b/extr1b_A_40.mtx,ok,Zitney,11404,3376,0.10556,56.229,0.000443,0.000598,0.2597,0.0039,0.005797,0.3273
Zitney/extr1b/extr1b_A_41.mtx,ok,Zitney,9053,2927,0.09665,48.238,0.001489,0.00061,-1.4403,0.023926,0.004126,-4.7984
Zitney/extr1b/extr1b_A_42.mtx,ok,Zitney,11405,3376,0.10557,56.87,0.000487,0.000688,0.292,0.003978,0.005265,0.2446
Zitney/extr1b/extr1b_A_43.mtx,ok,Zitney,9053,2927,0.09665,48.233,0.001493,0.000613,-1.4362,0.023905,0.004154,-4.7548
Zitney/extr1b/extr1b_A_44.mtx,ok,Zitney,9052,2927,0.09664,48.233,0.00149,0.000625,-1.3845,0.023922,0.00342,-5.9953
Zitney/extr1b/extr1b_S.mtx,pattern,Zitney,20800,6284,0.10344,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_01.mtx,pattern,Zitney,439,210,0.06533,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_02.mtx,pattern,Zitney,439,210,0.06533,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_03.mtx,pattern,Zitney,439,210,0.06533,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_04.mtx,pattern,Zitney,439,210,0.06533,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_05.mtx,pattern,Zitney,439,210,0.06533,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_06.mtx,pattern,Zitney,438,209,0.06549,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_07.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_08.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_09.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_10.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
ND/nd3k/nd3k.mtx,ok,ND,3279690,153008,0.66984,23.173,0.009529,0.003604,-1.6442,0.121309,0.02533,-3.7891
NYPA/Maragal_1/Maragal_1.mtx,ok,NYPA,234,16,0.45703,7.292,0.004694,0.00521,0.099,0.089085,0.090495,0.0156
NYPA/Maragal_2/Maragal_2.mtx,ok,NYPA,4357,1317,0.10338,14.615,0.002381,0.003649,0.3476,0.038416,0.057631,0.3334
NYPA/Maragal_3/Maragal_3.mtx,ok,NYPA,18391,5788,0.09929,14.325,0.001947,0.003503,0.4442,0.034025,0.057139,0.4045
Zitney/extr1b/extr1b_Zeros_11.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_12.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_13.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_14.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_15.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_16.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_17.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_18.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_19.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_20.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_21.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_22.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_23.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_24.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_25.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_26.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_27.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_28.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_29.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_30.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_31.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_32.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_33.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_34.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_35.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_36.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_37.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_38.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
JGD_GL7d/GL7d26/GL7d26.mtx,ok,JGD_GL7d,7412,5018,0.04616,8.492,0.001132,0.001568,0.2782,0.020613,0.021355,0.0348
JGD_Groebner/HFE18_96_in/HFE18_96_in.mtx,pattern,JGD_Groebner,933343,84388,0.34563,0.0,,,,,,
JGD_Groebner/c8_mat11/c8_mat11.mtx,ok,JGD_Groebner,2462970,288670,0.26663,16.0,0.002956,0.003102,0.0469,0.053328,0.056121,0.0498
JGD_Groebner/c8_mat11_I/c8_mat11_I.mtx,ok,JGD_Groebner,2462970,290070,0.26534,16.0,0.002956,0.0031,0.0467,0.053321,0.056054,0.0488
Zitney/extr1b/extr1b_Zeros_39.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_40.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_41.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_42.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_43.mtx,pattern,Zitney,174,101,0.05384,0.0,,,,,,
Zitney/extr1b/extr1b_Zeros_44.mtx,pattern,Zitney,175,102,0.05362,0.0,,,,,,
Zitney/hydr1/hydr1.mtx,ok,Zitney,22680,6953,0.10193,95.492,0.002598,0.000929,-1.7948,0.034889,0.008676,-3.0215
Zitney/hydr1c/hydr1c.mtx,ok,Zitney,22592,6950,0.10158,95.492,0.002586,0.00092,-1.8096,0.034736,0.00819,-3.2415
Zitney/hydr1c/hydr1c_A_01.mtx,ok,Zitney,22592,6950,0.10158,95.492,0.002586,0.00092,-1.8096,0.034736,0.00819,-3.2415
Zitney/hydr1c/hydr1c_A_02.mtx,ok,Zitney,22618,6926,0.10205,79.683,0.002567,0.001058,-1.4258,0.03466,0.008583,-3.0382
Zitney/hydr1c/hydr1c_A_03.mtx,ok,Zitney,22996,6962,0.10322,85.597,0.002557,0.000949,-1.6936,0.034646,0.009602,-2.6082
Zitney/hydr1c/hydr1c_A_04.mtx,ok,Zitney,22997,6962,0.10323,79.706,0.002558,0.001058,-1.4174,0.034647,0.008623,-3.0178
Zitney/hydr1c/hydr1c_A_05.mtx,ok,Zitney,22904,6961,0.10282,81.393,0.002563,0.001007,-1.5456,0.034652,0.007863,-3.407
Zitney/hydr1c/hydr1c_A_06.mtx,ok,Zitney,22983,6964,0.10313,81.43,0.002569,0.00107,-1.4014,0.034657,0.008374,-3.1388
Zitney/hydr1c/hydr1c_A_07.mtx,ok,Zitney,22915,6967,0.10278,86.142,0.002571,0.001004,-1.5599,0.034658,0.009274,-2.7371
Zitney/hydr1c/hydr1c_A_08.mtx,ok,Zitney,23010,6968,0.10319,89.497,0.00258,0.001096,-1.3552,0.034672,0.008821,-2.9305
YZhou/circuit204/circuit204.mtx,ok,YZhou,5883,1901,0.09671,1076.406,0.001258,0.00183,0.3124,0.011822,0.02002,0.4095
Yoshiyasu/mesh_deform/mesh_deform.mtx,ok,Yoshiyasu,853829,160571,0.16617,25.375,0.003227,0.004932,0.3457,0.057074,0.085223,0.3303
Yoshiyasu/mesh_deform/mesh_deform_D.mtx,ok,Yoshiyasu,234023,58506,0.125,10.629,1.5e-05,0.000734,0.9798,0.000267,0.012697,0.9789
Zitney/extr1/extr1.mtx,ok,Zitney,10967,3337,0.1027,49.443,0.000279,0.000652,0.5715,0.003682,0.007347,0.4989
Zitney/hydr1c/hydr1c_A_09.mtx,ok,Zitney,23000,6961,0.10325,92.749,0.002576,0.001024,-1.5165,0.034668,0.008347,-3.1535
Zitney/hydr1c/hydr1c_A_10.mtx,ok,Zitney,23036,6966,0.10334,101.645,0.002576,0.000965,-1.6706,0.034669,0.008522,-3.0681
Zitney/hydr1c/hydr1c_A_11.mtx,ok,Zitney,23563,7055,0.10437,115.925,0.002327,0.000812,-1.8651,0.021151,0.006487,-2.2607
Zitney/hydr1c/hydr1c_A_12.mtx,ok,Zitney,19503,5861,0.10399,110.793,0.00275,0.000887,-2.1001,0.028943,0.005087,-4.6902
Zitney/hydr1c/hydr1c_A_13.mtx,ok,Zitney,19503,5861,0.10399,110.595,0.002725,0.000887,-2.0719,0.028876,0.005087,-4.676
Zitney/hydr1c/hydr1c_A_14.mtx,ok,Zitney,19503,5861,0.10399,145.144,0.002725,0.000887,-2.0723,0.028816,0.005088,-4.6638
Zitney/hydr1c/hydr1c_A_15.mtx,ok,Zitney,19503,5861,0.10399,110.704,0.002724,0.000886,-2.0723,0.028818,0.005088,-4.664
Zitney/hydr1c/hydr1c_A_16.mtx,ok,Zitney,23567,7056,0.10437,111.002,0.002485,0.001,-1.4848,0.030738,0.007659,-3.0132
Zitney/hydr1c/hydr1c_A_17.mtx,ok,Zitney,19503,5861,0.10399,103.457,0.002754,0.000874,-2.1504,0.028904,0.005103,-4.6645
Zitney/hydr1c/hydr1c_A_18.mtx,ok,Zitney,19479,5860,0.10388,114.453,0.00277,0.00089,-2.1113,0.028951,0.006766,-3.2791
Zitney/hydr1c/hydr1c_A_19.mtx,ok,Zitney,23530,7054,0.10424,102.66,0.002484,0.001023,-1.4282,0.030894,0.008507,-2.6314
Zitney/hydr1c/hydr1c_A_20.mtx,ok,Zitney,19503,5861,0.10399,102.313,0.002756,0.000895,-2.0795,0.029018,0.005094,-4.6971
Zitney/hydr1c/hydr1c_A_25.mtx,ok,Zitney,23539,7053,0.1043,102.474,0.002445,0.001015,-1.4084,0.031021,0.008324,-2.7265
Zitney/hydr1c/hydr1c_A_26.mtx,ok,Zitney,19510,5863,0.10399,102.74,0.00273,0.000918,-1.9751,0.028922,0.00654,-3.4224
Zitney/hydr1c/hydr1c_A_27.mtx,ok,Zitney,19485,5859,0.10393,113.914,0.002736,0.000936,-1.9223,0.028887,0.006448,-3.4799
Zitney/hydr1c/hydr1c_A_28.mtx,ok,Zitney,19477,5860,0.10387,102.74,0.00273,0.00081,-2.3699,0.028861,0.005948,-3.8518
Zitney/hydr1c/hydr1c_A_21.mtx,ok,Zitney,19484,5860,0.1039,103.242,0.002762,0.000803,-2.4419,0.029033,0.005876,-3.9406
Zitney/hydr1c/hydr1c_A_22.mtx,ok,Zitney,23542,7055,0.10428,102.773,0.002481,0.000983,-1.5233,0.03096,0.008229,-2.7626
Zitney/hydr1c/hydr1c_A_23.mtx,ok,Zitney,19503,5861,0.10399,102.329,0.002735,0.000891,-2.0691,0.029006,0.005098,-4.6896
Zitney/hydr1c/hydr1c_A_24.mtx,ok,Zitney,19486,5860,0.10391,119.772,0.002745,0.000856,-2.2052,0.029002,0.006639,-3.3685
Zitney/hydr1c/hydr1c_A_29.mtx,ok,Zitney,23541,7055,0.10427,103.148,0.002444,0.000969,-1.5214,0.030821,0.00793,-2.8865
Zitney/hydr1c/hydr1c_A_30.mtx,ok,Zitney,19510,5863,0.10399,103.453,0.002742,0.000917,-1.9903,0.028971,0.00663,-3.3696
Zitney/hydr1c/hydr1c_A_31.mtx,ok,Zitney,19506,5863,0.10397,110.777,0.002744,0.000848,-2.2371,0.029,0.00715,-3.0561
Zitney/hydr1c/hydr1c_A_32.mtx,ok,Zitney,23556,7056,0.10433,103.853,0.002459,0.000934,-1.6321,0.030915,0.007685,-3.023
Zitney/hydr1c/hydr1c_A_33.mtx,ok,Zitney,19503,5861,0.10399,104.115,0.002739,0.000885,-2.0961,0.029092,0.005074,-4.7338
Zitney/hydr1c/hydr1c_A_34.mtx,ok,Zitney,19485,5860,0.10391,114.295,0.002735,0.000912,-1.998,0.029084,0.006559,-3.4344
Zitney/hydr1c/hydr1c_A_35.mtx,ok,Zitney,23541,7057,0.10424,103.942,0.002501,0.00094,-1.6618,0.031004,0.007882,-2.9335
Zitney/hydr1c/hydr1c_A_36.mtx,ok,Zitney,19503,5861,0.10399,102.999,0.002744,0.000894,-2.0709,0.028957,0.005084,-4.6956
Zitney/hydr1c/hydr1c_A_37.mtx,ok,Zitney,19495,5862,0.10393,105.487,0.002752,0.000804,-2.4234,0.028982,0.005652,-4.1278
Zitney/hydr1c/hydr1c_A_38.mtx,ok,Zitney,23563,7058,0.10433,98.437,0.002462,0.000986,-1.4964,0.031058,0.008396,-2.6993
Zitney/hydr1c/hydr1c_A_39.mtx,ok,Zitney,19503,5861,0.10399,101.408,0.002756,0.000886,-2.1109,0.02897,0.005087,-4.6952
Zitney/hydr1c/hydr1c_A_40.mtx,ok,Zitney,19491,5860,0.10394,117.612,0.002754,0.000877,-2.14,0.028958,0.005048,-4.7367
Zitney/hydr1c/hydr1c_A_45.mtx,ok,Zitney,23526,7053,0.10424,101.21,0.002473,0.001031,-1.399,0.030991,0.008028,-2.8606
Zitney/hydr1c/hydr1c_A_46.mtx,ok,Zitney,19503,5861,0.10399,104.655,0.002758,0.00089,-2.0998,0.028951,0.005103,-4.6731
Zitney/hydr1c/hydr1c_A_47.mtx,ok,Zitney,19473,5859,0.10386,102.209,0.002754,0.000883,-2.1181,0.028987,0.005951,-3.8711
Zitney/hydr1c/hydr1c_A_48.mtx,ok,Zitney,23517,7053,0.1042,102.442,0.002474,0.00097,-1.5502,0.030951,0.007943,-2.8968
Zitney/hydr1c/hydr1c_A_41.mtx,ok,Zitney,19468,5858,0.10385,101.434,0.002745,0.000817,-2.3618,0.028939,0.005692,-4.084
Zitney/hydr1c/hydr1c_A_42.mtx,ok,Zitney,23523,7052,0.10424,101.434,0.002467,0.000993,-1.4841,0.031001,0.008349,-2.713
Zitney/hydr1c/hydr1c_A_43.mtx,ok,Zitney,19510,5863,0.10399,100.43,0.002755,0.000918,-2.0013,0.028916,0.006543,-3.4193
Zitney/hydr1c/hydr1c_A_44.mtx,ok,Zitney,19480,5860,0.10388,101.202,0.002761,0.00086,-2.2093,0.028898,0.005862,-3.9295
Zitney/hydr1c/hydr1c_A_49.mtx,ok,Zitney,19503,5861,0.10399,104.327,0.002735,0.000885,-2.0906,0.029046,0.005071,-4.7279
Zitney/hydr1c/hydr1c_A_50.mtx,ok,Zitney,19494,5861,0.10394,114.423,0.002734,0.000862,-2.1723,0.029045,0.005795,-4.012
Zitney/hydr1c/hydr1c_A_51.mtx,ok,Zitney,23540,7054,0.10428,104.054,0.002499,0.000998,-1.504,0.031103,0.009199,-2.3812
Zitney/hydr1c/hydr1c_A_52.mtx,ok,Zitney,19503,5862,0.10397,103.592,0.002745,0.000872,-2.1499,0.028966,0.005325,-4.4395
Zitney/hydr1c/hydr1c_A_53.mtx,ok,Zitney,19479,5858,0.10391,118.128,0.002741,0.00087,-2.149,0.028957,0.006016,-3.8134
Zitney/hydr1c/hydr1c_A_54.mtx,ok,Zitney,23543,7053,0.10431,103.6,0.002467,0.001005,-1.4546,0.031084,0.007511,-3.1385
Zitney/hydr1c/hydr1c_A_55.mtx,ok,Zitney,19503,5861,0.10399,106.437,0.002751,0.000887,-2.1005,0.028943,0.005087,-4.6901
Zitney/hydr1c/hydr1c_A_56.mtx,ok,Zitney,19495,5860,0.10396,107.806,0.002742,0.000793,-2.4585,0.028891,0.00575,-4.0246
Zitney/hydr1c/hydr1c_A_61.mtx,ok,Zitney,23557,7058,0.1043,101.138,0.002476,0.000952,-1.6019,0.031131,0.007292,-3.269
Zitney/hydr1c/hydr1c_A_62.mtx,ok,Zitney,19503,5861,0.10399,103.786,0.00272,0.000894,-2.0432,0.029003,0.005091,-4.6974
Zitney/hydr1c/hydr1c_A_63.mtx,ok,Zitney,19491,5861,0.10392,111.149,0.002735,0.00091,-2.0067,0.029004,0.005348,-4.4234
Zitney/hydr1c/hydr1c_A_64.mtx,ok,Zitney,19478,5861,0.10385,101.945,0.00273,0.00088,-2.1015,0.029006,0.005588,-4.1911
Zitney/hydr1c/hydr1c_A_57.mtx,ok,Zitney,23555,7055,0.10434,107.793,0.002487,0.000937,-1.6546,0.031051,0.008092,-2.8373
Zitney/hydr1c/hydr1c_A_58.mtx,ok,Zitney,19503,5861,0.10399,102.009,0.002724,0.000881,-2.0907,0.028956,0.005105,-4.6716
Zitney/hydr1c/hydr1c_A_59.mtx,ok,Zitney,19497,5861,0.10396,106.61,0.002723,0.000937,-1.9057,0.028959,0.005969,-3.8517
Zitney/hydr1c/hydr1c_A_60.mtx,ok,Zitney,19486,5861,0.1039,101.17,0.002727,0.000899,-2.0355,0.02901,0.006841,-3.2408
Zitney/hydr1c/hydr1c_A_65.mtx,ok,Zitney,23542,7056,0.10426,101.945,0.002461,0.000942,-1.6117,0.031113,0.008,-2.8889
Zitney/hydr1c/hydr1c_A_66.mtx,ok,Zitney,19510,5863,0.10399,103.705,0.002768,0.000917,-2.0172,0.028935,0.006578,-3.3989
Zitney/hydr1c/hydr1c_A_67.mtx,ok,Zitney,19502,5863,0.10395,106.789,0.002769,0.000874,-2.1659,0.028936,0.005867,-3.9316
Zitney/hydr1c/hydr1c_A_68.mtx,ok,Zitney,23557,7056,0.10433,101.821,0.002432,0.000935,-1.5997,0.031181,0.007819,-2.9877
Zitney/hydr1c/hydr1c_S.mtx,pattern,Zitney,43841,12925,0.106,0.0,,,,,,
Zitney/hydr1c/hydr1c_Zeros_01.mtx,pattern,Zitney,1160,489,0.07413,0.0,,,,,,
Zitney/hydr1c/hydr1c_Zeros_02.mtx,pattern,Zitney,1134,411,0.08622,0.0,,,,,,
Zitney/hydr1c/hydr1c_Zeros_03.mtx,pattern,Zitney,756,238,0.09926,0.0,,,,,,
Zitney/hydr1c/hydr1c_Zeros_04.mtx,pattern,Zitney,755,234,0.10083,0.0,,,,,,
